AYH64861.2.1.11_10170	AYH64861.2.1.11_10170
AUA17935.1.1_10844	AUA17935.1.1_10844
AIA62264.1.1.11_10168	AIA62264.1.1.11_10168
QCB65096.1.1.11_10204	QCB65096.1.1.11_10204
QCB65096.1.1.11_10204	QCB65092.1.1.11_10204
AFD29233.1.1.11_10197	AFD29233.1.1.11_10197
AFD29233.1.1.10_10197	AFD29233.1.1.10_10197
QCB65096.1.1.8_10204	QCB65096.1.1.8_10204
QCB65096.1.1.8_10204	QCB65092.1.1.8_10204
AAA66847.1_4629	AAA66847.1_4629
AAF18047.1_11998	AAF18047.1_11998
CAD2068512.1_11961	CAD2068512.1_11961
APG77345.1.1.6_10251	APG77345.1.1.6_10251
APA29017.1.1.3_10841	APA29017.1.1.3_10841
APA29017.1.1.3_10841	APA29019.1.1.3_10842
QHR78581.1_11900	QHR78581.1_11900
ADD10490.1_108	ADD10490.1_108
QEG08236.1.1.1_10210	QEG08236.1.1.1_10210
AJD20120.1_12429	AJD20120.1_12429
ASM90780.1_8922	ASM90780.1_8922
ATY47696.1.1.1_10381	ATY47696.1.1.1_10381
AAQ91778.1_12319	AAQ91778.1_12319
ATI20986.1_12001	ATI20986.1_12001
ATI20986.1_12001	ATI21150.1_12000
CAD2068359.1_11961	CAD2068359.1_11961
AUO14951.1_12445	AUO14951.1_12445
ACL99815.1.5_10413	ACL99815.1.5_10413
AUO15252.1_12445	AUO15252.1_12445
AUO15036.1_12445	AUO15036.1_12445
CAC80273.1_4772	CAC80273.1_4772
CAD2068363.1_11961	CAD2068363.1_11961
AUO15075.1_12445	AUO15075.1_12445
CAD2068369.1_11961	CAD2068369.1_11961
AUO15317.1_12445	AUO15317.1_12445
AUO15275.1_12445	AUO15275.1_12445
AUO15259.1_12445	AUO15259.1_12445
CAD2068344.1_11961	CAD2068344.1_11961
AUO15278.1_12445	AUO15278.1_12445
CDO33917.1_12115	CDO33917.1_12115
ADR72923.1.1.1_10289	ADR72923.1.1.1_10289
AOC55189.1_11899	AOC55189.1_11899
QHR78580.1_11900	QHR78580.1_11900
AUO15146.1_12445	AUO15146.1_12445
CAD2068365.1_11961	CAD2068365.1_11961
AUO15128.1_12445	AUO15128.1_12445
AUO15114.1_12445	AUO15114.1_12445
AUO15091.1_12445	AUO15091.1_12445
AUO15048.1_12445	AUO15048.1_12445
AUO14894.1_12445	AUO14894.1_12445
QHI42199.1_10195	QHI42199.1_10195
QHI42199.1_10195	QSH72966.1_9614
CAO98963.1_12736	CAO98963.1_12736
AUO14911.1_12445	AUO14911.1_12445
AUO15024.1_12445	AUO15024.1_12445
AUO15010.1_12445	AUO15010.1_12445
AUO15003.1_12445	AUO15003.1_12445
AUO14935.1_12445	AUO14935.1_12445
AUO14950.1_12445	AUO14950.1_12445
AUO14952.1_12445	AUO14952.1_12445
ACK37378.1.1.8_10649	ACK37378.1.1.8_10649
AUO14963.1_12445	AUO14963.1_12445
AID46934.1_11982	AID46934.1_11982
AID46934.1_11982	AUD40303.1_11978
AID46934.1_11982	AID46702.1_11983
CAD2068371.1_11961	CAD2068371.1_11961
AUO15120.1_12445	AUO15120.1_12445
AUO15234.1_12445	AUO15234.1_12445
AUO15301.1_12445	AUO15301.1_12445
AHH82683.1_12333	AHH82683.1_12333
AUO15256.1_12445	AUO15256.1_12445
AUO15211.1_12445	AUO15211.1_12445
AUO15284.1_12445	AUO15284.1_12445
AUO15095.1_12445	AUO15095.1_12445
AUO14884.1_12445	AUO14884.1_12445
QSH72962.1_9614	QSH72962.1_9614
AUO15251.1_12445	AUO15251.1_12445
AUO15035.1_12445	AUO15035.1_12445
AAQ73095.1.1.8_10505	AAQ73095.1.1.8_10505
AAQ73095.1.1.8_10505	AAX47033.1.1.8_10534
AES92927.1.1.2_9359	AES92927.1.1.2_9359
AES92927.1.1.2_9359	CAC85165.2.1.2_9358
AES92927.1.1.2_9359	CAC85167.1.1.2_9356
AES92927.1.1.2_9359	AHA83437.1.1.2_9394
AES92927.1.1.2_9359	AEZ02948.1.1.2_9387
AES92927.1.1.2_9359	QED22046.1.1.2_9385
AES92927.1.1.2_9359	ASZ85283.1.1.2_9340
AES92927.1.1.2_9359	AJZ68872.1.1.2_9336
AJG39245.1.1.1_9710	AJG39245.1.1.1_9710
AHC98709.1.9_10939	AHC98709.1.9_10939
QDZ17457.1_12253	QDZ17457.1_12253
AAF18003.1_11998	AAF18003.1_11998
AUO14980.1_12445	AUO14980.1_12445
AUO14974.1_12445	AUO14974.1_12445
CAD53411.1_127	CAD53411.1_127
CAD53411.1_127	AYA49812.1_129
QHR78579.1_11900	QHR78579.1_11900
AUO15111.1_12445	AUO15111.1_12445
AAB39409.1_12044	AAB39409.1_12044
ACA05181.1.6_10344	ACA05181.1.6_10344
AUO15223.1_12445	AUO15223.1_12445
AEQ32249.1_102	AEQ32249.1_102
QHR78578.1_11900	QHR78578.1_11900
ATI20946.1_12001	ATI20946.1_12001
AAP41045.1_10193	AAP41045.1_10193
AUO14964.1_12445	AUO14964.1_12445
AUO15161.1_12445	AUO15161.1_12445
AUO15149.1_12445	AUO15149.1_12445
AUO14983.1_12445	AUO14983.1_12445
AAK82018.1_11950	AAK82018.1_11950
AVM87326.1.1.2_10228	AVM87326.1.1.2_10228
AAK82052.1_11950	AAK82052.1_11950
AUO15023.1_12445	AUO15023.1_12445
AAU10882.1_11898	AAU10882.1_11898
AAU11075.1_11898	AAU11075.1_11898
AAR07477.1_12029	AAR07477.1_12029
AAR07477.1_12029	ABQ43596.1_12028
AFJ52385.1_11920	AFJ52385.1_11920
AFJ52385.1_11920	AMZ05067.1_11919
AOC55250.1_11899	AOC55250.1_11899
CAA73640.1.1.5_7121	CAA73640.1.1.5_7121
CAA73640.1.1.5_7121	BAA04609.1.1.5_7118
CAA73640.1.1.5_7121	BAA14233.1.1.5_7115
CAA73640.1.1.5_7121	BAA09891.1.1.5_7123
CAA73640.1.1.5_7121	AAB66324.1.1.5_7113
CAA73640.1.1.5_7121	BAA00792.1.1.4_7116
AAU11035.1_11898	AAU11035.1_11898
ATY47701.1.1.7_10805	ATY47701.1.1.7_10805
AXN75002.1_12005	AXN75002.1_12005
AXN75002.1_12005	AXN74789.1_12005
AAP41044.1_10193	AAP41044.1_10193
AAU10970.1_11898	AAU10970.1_11898
AAA96964.1.1.6_7218	AAA96964.1.1.6_7218
AAA96964.1.1.6_7218	BAA36518.1.1.5_7224
AAA96964.1.1.6_7218	BAA22479.1.1.5_7226
AAA96964.1.1.6_7218	AAX68554.1.1.5_7225
AAA96964.1.1.6_7218	AAO42519.1.1.6_7222
AAA96964.1.1.6_7218	AAC55951.1.1.5_7219
AAA96964.1.1.6_7218	AAA96965.1.1.6_7221
AAA96964.1.1.6_7218	BAA22476.1.1.5_7220
AUO15219.1_12445	AUO15219.1_12445
AUO15001.1_12445	AUO15001.1_12445
AUO15232.1_12445	AUO15232.1_12445
AUO15159.1_12445	AUO15159.1_12445
AAK81988.1_11950	AAK81988.1_11950
AGL34703.1_12103	AGL34703.1_12103
CAD2068514.1_11961	CAD2068514.1_11961
ASO76150.1.1.4_10247	ASO76150.1.1.4_10247
ASO76150.1.1.4_10247	ASO76148.1.1.8_10247
ASO76150.1.1.4_10247	AIJ50565.1.1.12_10246
ANK58083.1_11931	ANK58083.1_11931
AAK82185.1_11950	AAK82185.1_11950
AEU12349.1_10147	AEU12349.1_10147
AUO15206.1_12445	AUO15206.1_12445
AAK82007.1_11950	AAK82007.1_11950
AVM87326.1.1.4_10228	AVM87326.1.1.4_10228
AAX82413.1_11902	AAX82413.1_11902
AAK82195.1_11950	AAK82195.1_11950
QGQ62455.1_12105	QGQ62455.1_12105
ABB92347.1_11926	ABB92347.1_11926
AAU11014.1_11898	AAU11014.1_11898
ABI13929.1_12325	ABI13929.1_12325
ABI13929.1_12325	ALR71547.1_12326
ABI13929.1_12325	AJD09172.1_12341
AAK82121.1_11950	AAK82121.1_11950
AUO14955.1_12445	AUO14955.1_12445
AOC55198.1_11899	AOC55198.1_11899
AAU11017.1_11898	AAU11017.1_11898
AAR83441.1_11977	AAR83441.1_11977
ALR71669.1_12326	ALR71669.1_12326
ALR71669.1_12326	AKJ32601.1_12325
CAO98977.1_12736	CAO98977.1_12736
AST09342.1_11992	AST09342.1_11992
AAK82092.1_11950	AAK82092.1_11950
AAU10906.1_11898	AAU10906.1_11898
AJL34084.1_11966	AJL34084.1_11966
AJL34084.1_11966	AJL34249.1_11967
APT40625.1_10141	APT40625.1_10141
AAK82158.1_11950	AAK82158.1_11950
AAK82098.1_11950	AAK82098.1_11950
AAK82049.1_11950	AAK82049.1_11950
ABG76846.1_9018	ABG76846.1_9018
AUO15273.1_12445	AUO15273.1_12445
AID46897.1_11982	AID46897.1_11982
AID46897.1_11982	AID46667.1_11983
ABY73455.1_4810	ABY73455.1_4810
AUO15117.1_12445	AUO15117.1_12445
AAK81961.1_11950	AAK81961.1_11950
CAG17450.1_12723	CAG17450.1_12723
ATI21112.1_12000	ATI21112.1_12000
AAK82223.1_11950	AAK82223.1_11950
AAK82118.1_11950	AAK82118.1_11950
ANZ56984.1_11915	ANZ56984.1_11915
ANZ56984.1_11915	AIW68559.1_11911
ANZ56984.1_11915	ASQ42828.1_11916
ANZ56984.1_11915	AAP33248.1_11910
ANZ56984.1_11915	AFA44972.1_11912
AAU10914.1_11898	AAU10914.1_11898
ABC61175.1_12391	ABC61175.1_12391
ABV57376.1.9_10922	ABV57376.1.9_10922
AAK81958.1_11950	AAK81958.1_11950
AAU10858.1_11898	AAU10858.1_11898
AAK82072.1_11950	AAK82072.1_11950
APY28338.1_12117	APY28338.1_12117
AUO15045.1_12445	AUO15045.1_12445
AAK82113.1_11950	AAK82113.1_11950
AFX59488.1_12437	AFX59488.1_12437
AAK82239.1_11950	AAK82239.1_11950
ACK37376.1.1.7_10647	ACK37376.1.1.7_10647
ACK37376.1.1.7_10647	ABO69371.1.1.7_10641
ACK37376.1.1.7_10647	AFD64773.1.1.7_10710
ACK37376.1.1.7_10647	ACK37406.1.1.7_10687
ACK37376.1.1.7_10647	ABF51202.1.1.7_10653
AUO15224.1_12445	AUO15224.1_12445
AFJ52358.1_11920	AFJ52358.1_11920
AFJ52358.1_11920	AMZ05040.1_11919
AIR95576.1_8917	AIR95576.1_8917
AUO15198.1_12445	AUO15198.1_12445
AAR28843.1_12356	AAR28843.1_12356
CCU56401.1_12049	CCU56401.1_12049
AUO15296.1_12445	AUO15296.1_12445
APG53816.1_12284	APG53816.1_12284
AKR17541.1_12405	AKR17541.1_12405
AAK82123.1_11950	AAK82123.1_11950
AAK82127.1_11950	AAK82127.1_11950
ABO37364.1_11891	ABO37364.1_11891
AAF05278.1_12413	AAF05278.1_12413
AKR04177.1_12023	AKR04177.1_12023
AUO15195.1_12445	AUO15195.1_12445
AAN87269.1.1.5_11556	AAN87269.1.1.5_11556
AUO15200.1_12445	AUO15200.1_12445
AUO15201.1_12445	AUO15201.1_12445
AUO15208.1_12445	AUO15208.1_12445
CCU55827.1_12041	CCU55827.1_12041
CCU55827.1_12041	CCU56127.1_12045
QDL56994.1_12344	QDL56994.1_12344
QDL56961.1_12344	QDL56961.1_12344
QDL56961.1_12344	AAK85651.1_12346
QDL56961.1_12344	AAP29875.1_12335
QDL56961.1_12344	AAC59100.1_12368
QDL56961.1_12344	AGR57090.1_12337
QDL56961.1_12344	AAN28143.1_12373
QDL56961.1_12344	AAQ91776.1_12319
QDL56961.1_12344	ABI13879.1_12325
QDL56961.1_12344	ALR71600.1_12326
QDL56961.1_12344	AJD09216.1_12341
QDL56961.1_12344	ABE68484.1_12330
QDL56961.1_12344	ABL76029.1_12363
QDL56961.1_12344	AGA16251.1_12381
QDL56961.1_12344	AAA66730.1_12329
QDL56961.1_12344	BAE72342.1_12353
QDL56961.1_12344	AHD25543.1_12336
QDL56961.1_12344	AKN80968.1_12357
AUO15263.1_12445	AUO15263.1_12445
ABQ51986.1_12410	ABQ51986.1_12410
AAK82224.1_11950	AAK82224.1_11950
AAU10856.1_11898	AAU10856.1_11898
AZL49335.1_9029	AZL49335.1_9029
AAB42038.1_12257	AAB42038.1_12257
UAU42845.1_9037	UAU42845.1_9037
AAM33242.1.1_10814	AAM33242.1.1_10814
UBB42392.1_9064	UBB42392.1_9064
AAC70244.1_12358	AAC70244.1_12358
AAK82139.1_11950	AAK82139.1_11950
AAM70216.1_12407	AAM70216.1_12407
AID46918.1_11982	AID46918.1_11982
AID46918.1_11982	AUD40287.1_11978
AID46918.1_11982	AID46686.1_11983
AFV50273.1_11893	AFV50273.1_11893
AFV50273.1_11893	ABO37207.1_11891
AAU10941.1_11898	AAU10941.1_11898
ACD03466.1_12419	ACD03466.1_12419
AAK82175.1_11950	AAK82175.1_11950
AAU10977.1_11898	AAU10977.1_11898
AAK82153.1_11950	AAK82153.1_11950
AKI29941.1.1.4_10135	AKI29941.1.1.4_10135
AKI29941.1.1.4_10135	AKI29939.1.1.4_10135
ABQ08787.1_12418	ABQ08787.1_12418
AUO15068.1_12445	AUO15068.1_12445
AAT71820.1_11904	AAT71820.1_11904
AAT71820.1_11904	AAX82314.1_11902
AAT71820.1_11904	AZQ20753.1_11907
AAA66751.1_12329	AAA66751.1_12329
AAA66751.1_12329	AAC63787.1_12331
AAA66751.1_12329	ACQ57294.1_12332
AAA66751.1_12329	ABE68504.1_12330
AIS92089.1_12399	AIS92089.1_12399
AHH54253.1_10132	AHH54253.1_10132
AAG27315.1_12409	AAG27315.1_12409
ACI28845.1_12316	ACI28845.1_12316
AKN80797.1_12397	AKN80797.1_12397
AAL01742.1_12378	AAL01742.1_12378
AAT71834.1_11904	AAT71834.1_11904
AAT71834.1_11904	AAX82330.1_11902
AUO15107.1_12445	AUO15107.1_12445
AMB43068.1_12126	AMB43068.1_12126
AUO14978.1_12445	AUO14978.1_12445
AAQ96391.1_12417	AAQ96391.1_12417
ACF42248.1_11925	ACF42248.1_11925
ACH96215.1_12424	ACH96215.1_12424
AAP33215.1_11910	AAP33215.1_11910
ATI21113.1_12000	ATI21113.1_12000
AAN04317.1_12427	AAN04317.1_12427
ANK58023.1_11929	ANK58023.1_11929
ATI21118.1_12000	ATI21118.1_12000
ACX83602.1_8931	ACX83602.1_8931
ANK57985.1_11929	ANK57985.1_11929
APG79261.1.1.1_9740	APG79261.1.1.1_9740
AUO15181.1_12445	AUO15181.1_12445
APG76085.1.1.4_10011	APG76085.1.1.4_10011
AUO15042.1_12445	AUO15042.1_12445
AAN04403.1_12427	AAN04403.1_12427
ABQ08786.1_12418	ABQ08786.1_12418
UBZ25516.1_12431	UBZ25516.1_12431
BAA09890.1.1.5_7119	BAA09890.1.1.5_7119
BAA09890.1.1.5_7119	ABN05226.1.1.5_7124
BAA09890.1.1.5_7119	CAA72801.1.1.5_7122
BAA09890.1.1.5_7119	ADF97233.1.1.4_7120
BAA09890.1.1.5_7119	AAA45676.1.1.5_7114
BAA09890.1.1.5_7119	BAA01761.1.1.4_7117
AAK82069.1_11950	AAK82069.1_11950
AEV80361.1_99	AEV80361.1_99
AAF33615.1_12376	AAF33615.1_12376
AFK83969.1_116	AFK83969.1_116
AIE77241.1_12099	AIE77241.1_12099
AIE77241.1_12099	AYH52278.1_12100
CAO98970.1_12736	CAO98970.1_12736
ABC74944.1_12415	ABC74944.1_12415
AUO14994.1_12445	AUO14994.1_12445
ABC61245.1_12391	ABC61245.1_12391
AGR56832.1_12352	AGR56832.1_12352
CAG17410.1_12723	CAG17410.1_12723
ASV62798.1_12443	ASV62798.1_12443
ABC74905.1_12415	ABC74905.1_12415
QOD40011.1_12404	QOD40011.1_12404
ATU84235.1_12444	ATU84235.1_12444
ATU84240.1_12444	ATU84240.1_12444
AAX12371.2.1.1_7236	AAX12371.2.1.1_7236
AAX12371.2.1.1_7236	ATP66856.1.1.1_7249
AAX12371.2.1.1_7236	CAA61161.1.1.2_7254
AAX12371.2.1.1_7236	QZA87341.1.1.2_7245
AAX12371.2.1.1_7236	AAA42860.1.1.3_7239
AAX12371.2.1.1_7236	QDJ94981.1.1.2_7246
AAX12371.2.1.1_7236	AAA42854.1.1.3_7240
AAX12371.2.1.1_7236	ACM79934.1.1.2_7241
